Country Name,Country Code,Series Name,Series Code,2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018]
Benin,BEN,Human capital (constant 2018 US$),NW.HCA.TO,98574288039.0033,100530044508.482,104720498870.557,109287173485.823,117074605164.037,124790261991.861,127199099461.615,132495866651.151,139707548693.954,149053544160.728
Benin,BEN,Human capital per capita (constant 2018 US$),NW.HCA.PC,11020.4031298734,10928.0589347992,11068.8490196481,11232.8489813213,11702.0915967791,12131.0565469812,12027.2009046198,12186.8147658721,12501.5658500689,12978.0514770795
Benin,BEN,"Human capital per capita, employed female (constant 2018 US$)",NW.HCA.FEMP.PC,946.323088092004,937.470032923017,948.161945548485,960.561889163205,998.688992026051,1032.9885450367,1022.09060942362,1033.86608801208,1059.00162070126,1098.38888038412
Benin,BEN,"Human capital per capita, employed male (constant 2018 US$)",NW.HCA.MEMP.PC,2120.46780547506,2103.62304059249,2132.11061577981,2165.34907423419,2257.8042162312,2342.8783183796,2324.87499380412,2357.51734008167,2419.97168476627,2513.18227695966
Benin,BEN,"Human capital per capita, female (constant 2018 US$)",NW.HCA.FEMA.PC,3400.5780908494,3368.76495448659,3407.18595919519,3451.74471202981,3588.7530892896,3712.0073033753,3672.84596244678,3715.16072259693,3805.48435819267,3947.02106380785
Benin,BEN,"Human capital per capita, male (constant 2018 US$)",NW.HCA.MALE.PC,7619.82503902402,7559.29398031268,7661.66306045293,7781.10426929149,8113.3385074895,8419.04924360586,8354.35494217307,8471.65404327514,8696.08149187628,9031.03041327164
Benin,BEN,"Human capital per capita, self-employed female (constant 2018 US$)",NW.HCA.FSEM.PC,2454.25500275739,2431.29492156357,2459.02401364671,2491.1828228666,2590.06409726355,2679.01875833861,2650.75535302315,2681.29463458485,2746.48273749141,2848.63218342373
Benin,BEN,"Human capital per capita, self-employed male (constant 2018 US$)",NW.HCA.MSEM.PC,5499.35723354896,5455.6709397202,5529.55244467311,5615.75519505731,5855.53429125829,6076.17092522626,6029.47994836895,6114.13670319348,6276.10980711001,6517.84813631197
Benin,BEN,"Human capital, employed female (constant 2018 US$)",NW.HCA.FEMP.TO,8464583696.64125,8624029637.59736,8970398979.30347,9345544839.01733,9991471905.35592,10626189950.6024,10809581224.915,11240261377.8952,11834559147.6672,12615049013.8779
Benin,BEN,"Human capital, employed male (constant 2018 US$)",NW.HCA.MEMP.TO,18966965343.3752,19351773188.7778,20171536077.0881,21067218149.7948,22588400968.0561,24100819086.3967,24587766340.4726,25631086475.0297,27043677251.4868,28864019083.6309
Benin,BEN,"Human capital, female (constant 2018 US$)",NW.HCA.FEMA.TO,30417178053.8453,30990141326.4454,32234807138.3327,33582880336.0266,35903996092.0696,38184832632.6678,38843842602.231,40391476291.8422,42527064021.6122,45331726374.8442
Benin,BEN,"Human capital, male (constant 2018 US$)",NW.HCA.MALE.TO,68157109985.1585,69539903182.0372,72485691732.2249,75704293149.7957,81170609071.9674,86605429359.193,88355256859.3851,92104390359.3082,97180484672.3418,103721817785.885
Benin,BEN,"Human capital, self-employed female (constant 2018 US$)",NW.HCA.FSEM.TO,21952594357.204,22366111688.848,23264408159.0292,24237335497.0092,25912524186.7138,27558642682.0654,28034261377.3159,29151214913.947,30692504873.9449,32716677360.9663
Benin,BEN,"Human capital, self-employed male (constant 2018 US$)",NW.HCA.MSEM.TO,49190144641.7833,50188129993.2595,52314155655.1367,54637075000.0009,58582208103.9112,62504610272.7964,63767490518.9125,66473303884.2786,70136807420.855,74857798702.2535
Benin,BEN,Natural capital (constant 2018 US$),NW.NCA.TO,40749402210.9451,42900216102.3271,45745653929.2056,48688774339.463,50791456168.0893,52635562574.5743,55364726433.6514,54814483162.929,54488646932.0208,52328432404.0407
Benin,BEN,Natural capital per capita (constant 2018 US$),NW.NCA.PC,4555.69955005184,4663.44257753012,4835.26856831859,5004.371801342,5076.81637345679,5116.78536275509,5234.96385324474,5041.77201657505,4875.85255106044,4556.22235135984
Benin,BEN,"Natural capital per capita, agricultural land (constant 2018 US$)",NW.NCA.AGRI.PC,2560.22224305863,2663.25427916594,2813.77440934812,2956.33734264923,2986.84526565028,3025.72582167532,3087.96587011074,2911.99506592472,2794.13841435557,2599.89694658977
Benin,BEN,"Natural capital per capita, agricultural land: cropland (constant 2018 US$)",NW.NCA.CROL.PC,2397.98158038529,2499.22338898744,2643.23402883036,2778.44779348756,2799.97877714347,2832.69936921236,2891.31068225995,2719.61446188936,2610.38723748451,2427.34488115646
Benin,BEN,"Natural capital per capita, agricultural land: pastureland (constant 2018 US$)",NW.NCA.PASL.PC,162.240662673341,164.030890178494,170.540380517761,177.889549161673,186.866488506806,193.026452462963,196.655187850795,192.380604035362,183.751176871051,172.552065433315
Benin,BEN,"Natural capital per capita, fisheries (constant 2018 US$)",NW.NCA.FISH.PC,11.4803874392087,13.0267568183201,7.2772127460297,11.1035581274107,19.2446318955134,6.27804517469806,10.2702965631683,10.5990382112949,7.33427486120979,12.5755830835547
Benin,BEN,"Natural capital per capita, forests: ecosystem services (constant 2018 US$)",NW.NCA.FECO.PC,609.847521265499,603.670315581352,591.330824844953,576.3788482855,563.726770555644,545.076744264331,531.6167265832,517.534006076742,507.361604717941,490.570223831439
Benin,BEN,"Natural capital per capita, forests: timber (constant 2018 US$)",NW.NCA.FTIM.PC,476.618579114708,468.675148147838,464.105967676359,452.452399731614,439.660965205224,428.550949510395,455.310036934482,459.440056204504,450.828382401596,406.269155600931
Benin,BEN,"Natural capital per capita, fossil fuels (constant 2018 US$)",NW.NCA.FOSL.PC,0,0,0,0,0,0,1.95062156382628,3.52711993711284,6.64211024893522,10.9587954195964
Benin,BEN,"Natural capital per capita, mangroves (constant 2018 US$)",NW.NCA.MANG.PC,0,0,0,0,0,0,0,0,0,0
Benin,BEN,"Natural capital per capita, nonrenewable assets (constant 2018 US$)",NW.NCA.SSOI.PC,0.209386676139331,0.242839085392384,0.270392236029134,0.312995732136959,0.321888208413667,0.313521717890578,1.95062156382628,3.52711993711284,6.64211024893522,10.9587954195964
Bolivia,BOL,Human capital (constant 2018 US$),NW.HCA.TO,162077859951.299,174748339954.408,178765911054.119,186369729811.942,198833982572.895,225210172110.029,221663476167.357,273135060904.55,274135789877.648,285483283239.065
Bolivia,BOL,Human capital per capita (constant 2018 US$),NW.HCA.PC,16396.7072160019,17390.3343607818,17503.8398345982,17958.7154014003,18860.4525747227,21034.8680257108,20392.7306536001,24758.8552221245,24492.0366045736,25145.7511267863
Bolivia,BOL,"Human capital per capita, employed female (constant 2018 US$)",NW.HCA.FEMP.PC,5069.41314939714,5190.20674700879,5291.05926074216,5326.76241486308,5562.91888376801,6828.39813406306,5985.0169399091,8067.85088236294,7211.59714113483,7403.80945884924
Bolivia,BOL,"Human capital per capita, employed male (constant 2018 US$)",NW.HCA.MEMP.PC,6760.97410014256,7434.0338548902,7578.28831712971,7763.6302204548,8106.3732648574,8704.50339152657,9262.32274340918,10443.9748340811,11100.7322859334,11397.2925384748
Bolivia,BOL,"Human capital per capita, female (constant 2018 US$)",NW.HCA.FEMA.PC,7026.11684759934,7149.69189659544,7196.46845304285,7307.78769471789,7675.53774135162,9247.11029297367,8004.73006752338,10790.4403925257,9645.23393168279,9902.31051716368
Bolivia,BOL,"Human capital per capita, male (constant 2018 US$)",NW.HCA.MALE.PC,9370.59036840261,10240.6424641863,10307.3713815553,10650.9277066824,11184.9148333711,11787.7577327371,12388.0005860768,13968.4148295988,14846.8026728908,15243.4406096226
Bolivia,BOL,"Human capital per capita, self-employed female (constant 2018 US$)",NW.HCA.FSEM.PC,1956.70369820218,1959.48514958664,1905.40919230069,1981.02527985481,2112.61885758362,2418.71215891061,2019.71312761428,2722.58951016276,2433.63679054798,2498.50105831443
Bolivia,BOL,"Human capital per capita, self-employed male (constant 2018 US$)",NW.HCA.MSEM.PC,2609.61626826003,2806.60860929612,2729.08306442565,2887.29748622758,3078.54156851367,3083.25434121055,3125.67784266756,3524.43999551774,3746.07038695734,3846.14807114775
Bolivia,BOL,"Human capital, employed female (constant 2018 US$)",NW.HCA.FEMP.TO,50110038780.3111,52154259615.9251,54037344841.2337,55279414470.4266,58646382530.1827,73108360705.1144,65055518182.2382,89003022246.1129,80718353907.5395,84056500127.2586
Bolivia,BOL,"Human capital, employed male (constant 2018 US$)",NW.HCA.MEMP.TO,66830748326.5813,74701558253.9111,77396709981.5831,80568439011.6885,85460434954.4743,93194913537.9369,100678947393.717,115215977346.288,124248875769.539,129395080604.845
Bolivia,BOL,"Human capital, female (constant 2018 US$)",NW.HCA.FEMA.TO,69451626318.9298,71844322495.21,73497201273.3778,75837852972.5692,80918404871.5195,99004343552.5975,87009254556.8609,119038120597.99,107957695193.171,112422337429.453
Bolivia,BOL,"Human capital, male (constant 2018 US$)",NW.HCA.MALE.TO,92626233632.3691,102904017459.198,105268709780.741,110531876839.373,117915577701.375,126205828557.431,134654221610.496,154096940306.561,166178094684.476,173060945809.612
Bolivia,BOL,"Human capital, self-employed female (constant 2018 US$)",NW.HCA.FSEM.TO,19341587538.6186,19690062879.2848,19459856432.1441,20558438502.1425,22272022341.337,25895982847.4831,21953736374.6228,30035098351.8771,27239341285.6321,28365837302.194
Bolivia,BOL,"Human capital, self-employed male (constant 2018 US$)",NW.HCA.MSEM.TO,25795485305.7876,28202459205.2869,27871999799.1582,29963437827.6843,32455142746.9009,33010915019.4945,33975274216.7789,38880962960.2725,41929218914.9371,43665865204.7665
Bolivia,BOL,Natural capital (constant 2018 US$),NW.NCA.TO,108354989625.661,108634464428.13,110226839939.148,102482737406.508,101563367936.128,106476018385.541,110773038467.451,111162758465.682,113747606254.834,110632009242.498
Bolivia,BOL,Natural capital per capita (constant 2018 US$),NW.NCA.PC,10961.7997227922,10810.9162009924,10792.8460207642,9875.30709250396,9633.82143988493,9944.97261672877,10190.9650439754,10076.5629788759,10162.5203236667,9744.61600519908
Bolivia,BOL,"Natural capital per capita, agricultural land (constant 2018 US$)",NW.NCA.AGRI.PC,2659.8421496362,2773.22890854308,2785.18651899363,2774.73860906704,2786.88908431286,2944.42152883065,3065.50365511435,3280.01499362106,3325.79322336675,3307.11435562863
Bolivia,BOL,"Natural capital per capita, agricultural land: cropland (constant 2018 US$)",NW.NCA.CROL.PC,1664.63444063294,1797.05497257356,1830.61041647646,1826.86202691966,1836.00483406195,1852.71766494873,1845.0352491032,1934.12749163148,1912.39898821448,1866.58277763642
Bolivia,BOL,"Natural capital per capita, agricultural land: pastureland (constant 2018 US$)",NW.NCA.PASL.PC,995.207709003261,976.173935969526,954.576102517173,947.876582147373,950.884250250906,1091.70386388192,1220.46840601115,1345.88750198957,1413.39423515227,1440.53157799221
Bolivia,BOL,"Natural capital per capita, fisheries (constant 2018 US$)",NW.NCA.FISH.PC,0,0,0,0,0,0,0,0,0,0
Bolivia,BOL,"Natural capital per capita, forests: ecosystem services (constant 2018 US$)",NW.NCA.FECO.PC,2713.79133854091,2694.40196171929,2694.46915360735,2714.02083390968,2702.88991497198,2699.12728618119,2709.09775094147,2545.97287073274,2837.5469988006,2817.91291368293
Bolivia,BOL,"Natural capital per capita, forests: timber (constant 2018 US$)",NW.NCA.FTIM.PC,322.358944960648,368.344742935728,373.754000152538,370.217640662444,375.895930570363,391.642443846176,367.62097254564,379.036742782441,379.438492025345,360.868413780335
Bolivia,BOL,"Natural capital per capita, fossil fuels (constant 2018 US$)",NW.NCA.FOSL.PC,3704.42618124194,3277.99940652106,3081.994166529,2164.2418990103,1966.8986432493,1958.86632359882,2057.73185888861,1922.38518623879,1615.31359516058,1358.16807278304
Bolivia,BOL,"Natural capital per capita, mangroves (constant 2018 US$)",NW.NCA.MANG.PC,0,0,0,0,0,0,0,0,0,0
Bolivia,BOL,"Natural capital per capita, nonrenewable assets (constant 2018 US$)",NW.NCA.SSOI.PC,4525.31942653251,4234.74390916358,4202.05244188665,3270.652428057,3006.59124215558,3019.93224822513,2932.94218462067,2507.64570910193,2190.91686705817,1805.77812138023
Bosnia and Herzegovina,BIH,Human capital (constant 2018 US$),NW.HCA.TO,80964863654.0544,79016302067.2594,78831411700.8994,77220182007.4455,78773423926.7946,78354467453.4819,80054408512.0938,82145596916.7626,83810444869.1366,86568173438.1104
Bosnia and Herzegovina,BIH,Human capital per capita (constant 2018 US$),NW.HCA.PC,21671.8970320317,21324.2205223139,21531.7245695438,21420.466513317,22236.016695848,22502.0468812769,23343.8265939613,24258.4524246796,25006.6446933403,26043.9297704946
Bosnia and Herzegovina,BIH,"Human capital per capita, employed female (constant 2018 US$)",NW.HCA.FEMP.PC,8617.94162757199,8479.61509442951,8545.86946030249,8478.18802184727,8787.15780501075,8879.66306784526,9204.54696804532,9551.14150644531,9832.80208544735,10229.8341156522
Bosnia and Herzegovina,BIH,"Human capital per capita, employed male (constant 2018 US$)",NW.HCA.MEMP.PC,10421.5780527562,10296.6106055609,10413.0659814284,10382.7833994652,10791.9150953614,10933.6525238083,11349.9655108988,11808.7097191431,12185.8411878344,12702.1508060852
Bosnia and Herzegovina,BIH,"Human capital per capita, female (constant 2018 US$)",NW.HCA.FEMA.PC,9809.44617913701,9630.32640889315,9705.5717074434,9628.70567792567,9979.60366435714,10084.6621918629,10453.6338927101,10847.2624358882,11167.1452704393,11618.055836907
Bosnia and Herzegovina,BIH,"Human capital per capita, male (constant 2018 US$)",NW.HCA.MALE.PC,11862.4508528947,11693.8941134207,11826.1528621004,11791.7608353913,12256.4130314909,12417.384689414,12890.1927012513,13411.1899887914,13839.499422901,14425.8739335876
Bosnia and Herzegovina,BIH,"Human capital per capita, self-employed female (constant 2018 US$)",NW.HCA.FSEM.PC,1191.50455156503,1150.71131446367,1159.70224714088,1150.5176560784,1192.44585934639,1204.99912401769,1249.08692466478,1296.12092944292,1334.34318499188,1388.22172125484
Bosnia and Herzegovina,BIH,"Human capital per capita, self-employed male (constant 2018 US$)",NW.HCA.MSEM.PC,1440.87280013843,1397.28350785982,1413.08688067197,1408.97743592617,1464.4979361294,1483.73216560568,1540.22719035248,1602.48026964829,1653.65823506661,1723.72312750235
Bosnia and Herzegovina,BIH,"Human capital, employed female (constant 2018 US$)",NW.HCA.FEMP.TO,32196095608.2281,31420976303.1859,31287923621.323,30563630429.4948,31129429175.8201,30919910287.1962,31565714394.8829,32342715295.606,32954901675.0331,34003242282.2056
Bosnia and Herzegovina,BIH,"Human capital, employed male (constant 2018 US$)",NW.HCA.MEMP.TO,38934369467.258,38153802293.8088,38124056844.5561,37429643437.1369,38231492376.4029,38072115187.7631,38923129074.4213,39987444034.5136,40841175758.739,42221047426.72
Bosnia and Herzegovina,BIH,"Human capital, female (constant 2018 US$)",NW.HCA.FEMA.TO,36647482739.5928,35684904859.0141,35533796495.9991,34711214365.163,35353793839.3699,35115842556.9347,35849284379.9381,36731726826.9878,37426988886.7995,38617592719.9144
Bosnia and Herzegovina,BIH,"Human capital, male (constant 2018 US$)",NW.HCA.MALE.TO,44317380914.4616,43331397208.2451,43297615204.9003,42508967642.2824,43419630087.4246,43238624896.5472,44205124132.1557,45413870089.7747,46383455982.3371,47950580718.1957
Bosnia and Herzegovina,BIH,"Human capital, self-employed female (constant 2018 US$)",NW.HCA.FSEM.TO,4451387131.36474,4263928555.82832,4245872874.67602,4147583935.66825,4224364663.54981,4195932269.73849,4283569985.05535,4389011531.38188,4472087211.76628,4614350437.70887
Bosnia and Herzegovina,BIH,"Human capital, self-employed male (constant 2018 US$)",NW.HCA.MSEM.TO,5383011447.20358,5177594914.43633,5173558360.34422,5079324205.14565,5188137711.0217,5166509708.78421,5281995057.73438,5426426055.26111,5542280223.5981,5729533291.47575
Bosnia and Herzegovina,BIH,Natural capital (constant 2018 US$),NW.NCA.TO,22326312304.1274,23253979858.5444,25092201878.6373,25543622344.5865,23323319636.6576,23387076276.5058,21953104757.6174,19504802573.944,19079640851.5271,17873603195.3177
Bosnia and Herzegovina,BIH,Natural capital per capita (constant 2018 US$),NW.NCA.PC,5976.09283240981,6275.57834967971,6853.59259763253,7085.66456121893,6583.66361382586,6716.36351944277,6401.51467215536,5759.9718433142,5692.82027312537,5377.25179909609
Bosnia and Herzegovina,BIH,"Natural capital per capita, agricultural land (constant 2018 US$)",NW.NCA.AGRI.PC,2378.25981970686,2468.95854218318,2529.90735191558,2667.40535973394,2545.87996007009,2643.01743952187,2584.81330009809,2452.19226567969,2526.3385045745,2287.23885977286
Bosnia and Herzegovina,BIH,"Natural capital per capita, agricultural land: cropland (constant 2018 US$)",NW.NCA.CROL.PC,1551.97547979251,1649.85098346051,1704.05844580172,1838.62253107643,1745.52903433582,1858.30854277398,1802.77225986123,1685.92665363684,1779.50812710673,1567.3904575983
Bosnia and Herzegovina,BIH,"Natural capital per capita, agricultural land: pastureland (constant 2018 US$)",NW.NCA.PASL.PC,826.28433991435,819.107558722676,825.848906113861,828.78282865751,800.350925734273,784.708896747889,782.041040236869,766.265612042856,746.830377467773,719.848402174563
Bosnia and Herzegovina,BIH,"Natural capital per capita, fisheries (constant 2018 US$)",NW.NCA.FISH.PC,0,0.0117936813798537,0,0,0.0394730599164339,0,0.00973476311782755,0.00976433650001385,0.00986554799256948,0.00994745990870816
Bosnia and Herzegovina,BIH,"Natural capital per capita, forests: ecosystem services (constant 2018 US$)",NW.NCA.FECO.PC,1263.27547308372,1246.9672690757,1283.81419357959,1306.78601660967,1342.6866848622,1362.35228161481,1419.02174998898,1453.93513895992,1487.31465115279,1519.54545888852
Bosnia and Herzegovina,BIH,"Natural capital per capita, forests: timber (constant 2018 US$)",NW.NCA.FTIM.PC,546.587535605223,562.124802645854,584.192319927388,609.995695085032,633.775048344598,673.880229580587,707.184194681657,723.223453444709,747.973482739188,749.964742568263
Bosnia and Herzegovina,BIH,"Natural capital per capita, fossil fuels (constant 2018 US$)",NW.NCA.FOSL.PC,1122.29128603828,1279.55381501314,1578.32513935362,1594.57023816132,1123.24503554796,1031.03179400276,799.913977961445,428.514445718327,338.540654996472,367.615822771007
Bosnia and Herzegovina,BIH,"Natural capital per capita, mangroves (constant 2018 US$)",NW.NCA.MANG.PC,0,0,0,0,0,0,0,0,0,0
Bosnia and Herzegovina,BIH,"Natural capital per capita, nonrenewable assets (constant 2018 US$)",NW.NCA.SSOI.PC,1753.55215824514,1960.00590352869,2414.59873845648,2456.8226348303,2014.60718825716,1987.90143259415,1638.38341977311,1077.8887380036,881.44392330304,772.271188261549
Botswana,BWA,Human capital (constant 2018 US$),NW.HCA.TO,62235440356.6604,64090618673.5549,68896375040.7315,72028495840.875,80788621625.4986,84818697871.3988,82904246678.8843,87488935542.2992,89638021830.5191,93301298330.9823
Botswana,BWA,Human capital per capita (constant 2018 US$),NW.HCA.PC,31858.4612611123,32253.2622451027,34184.9293792164,35315.859147859,39169.5571013057,40610.0398979413,39092.5737717282,40505.1869596153,40649.8043789382,41391.3411810087
Botswana,BWA,"Human capital per capita, employed female (constant 2018 US$)",NW.HCA.FEMP.PC,14013.586422195,10904.4467607983,11568.5690925472,12013.2944451189,13370.7343308362,13846.8368932955,13319.5684230324,13727.7663461267,13710.1549846831,13908.4371670176
Botswana,BWA,"Human capital per capita, employed male (constant 2018 US$)",NW.HCA.MEMP.PC,14877.5888068632,18344.7578255345,19432.3878210083,20013.2578306802,22150.5838076442,22980.7979737598,22131.9365864865,23004.7815489109,23153.5407134008,23627.7288525871
Botswana,BWA,"Human capital per capita, female (constant 2018 US$)",NW.HCA.FEMA.PC,15452.8604884068,12024.3947139038,12756.7261407465,13247.1272858855,14743.9838751569,15268.9848459437,14687.5629411267,15137.6850845377,15118.2649373177,15336.9118139016
Botswana,BWA,"Human capital per capita, male (constant 2018 US$)",NW.HCA.MALE.PC,16405.6007727055,20228.867531199,21428.2032384698,22068.7318619735,24425.5732261487,25341.0550519976,24405.0108306016,25367.5018750775,25531.5394416204,26054.4293671071
Botswana,BWA,"Human capital per capita, self-employed female (constant 2018 US$)",NW.HCA.FSEM.PC,1439.27406621172,1119.94795310544,1188.15704819935,1233.83284076659,1373.24954432078,1422.14795264824,1367.99451809427,1409.91873841097,1408.10995263459,1428.47464688401
Botswana,BWA,"Human capital per capita, self-employed male (constant 2018 US$)",NW.HCA.MSEM.PC,1528.01196584236,1884.10970566453,1995.81541746148,2055.47403129333,2274.98941850447,2360.25707823783,2273.07424411508,2362.72032616666,2377.99872821959,2426.70051451999
Botswana,BWA,"Human capital, employed female (constant 2018 US$)",NW.HCA.FEMP.TO,27375513048.5852,21668280680.6162,23315317286.2578,24501726698.8368,27577620903.7855,28920697391.0535,28247021867.8195,29651206552.7184,30232646641.0644,31351369837.5407
Botswana,BWA,"Human capital, employed male (constant 2018 US$)",NW.HCA.MEMP.TO,29063339979.0297,36452959998.9086,39164073279.2359,40818060021.8216,45686376524.2833,47998016379.1664,46935552029.9473,49689039877.8808,51056520926.2602,53259877927.5668
Botswana,BWA,"Human capital, female (constant 2018 US$)",NW.HCA.FEMA.TO,30187132058.3816,23893734857.9718,25709931377.5129,27018191703.0551,30409997525.9306,31891015515.0259,31148149730.2545,32696552072.2366,33337709324.6975,34571331679.4227
Botswana,BWA,"Human capital, male (constant 2018 US$)",NW.HCA.MALE.TO,32048308298.2787,40196883815.5831,43186443663.2186,45010304137.8199,50378624099.5678,52927682356.3729,51756096948.63,54792383470.0624,56300312505.8214,58729966651.5596
Botswana,BWA,"Human capital, self-employed female (constant 2018 US$)",NW.HCA.FSEM.TO,2811619009.79647,2225454177.35559,2394614091.25506,2516465004.21834,2832376622.14521,2970318123.97246,2901127862.43481,3045345519.51834,3105062683.63322,3219961841.88207
Botswana,BWA,"Human capital, self-employed male (constant 2018 US$)",NW.HCA.MSEM.TO,2984968319.24912,3743923816.67451,4022370383.98271,4192244115.99834,4692247575.28454,4929665977.20663,4820544918.68276,5103343592.18172,5243791579.56141,5470088723.99289
Botswana,BWA,Natural capital (constant 2018 US$),NW.NCA.TO,20525448977.8675,21629775959.2271,22093520871.8048,20677169001.2399,20720048200.7108,20782773421.0098,20548038118.6878,19986399671.8381,18906082108.5978,18156468999.4576
Botswana,BWA,Natural capital per capita (constant 2018 US$),NW.NCA.PC,10507.0232873889,10885.069464989,10962.3394597231,10138.0985330791,10045.9086293334,9950.50948667862,9689.19842104638,9253.20270888415,8573.68919563754,8054.77111725678
Botswana,BWA,"Natural capital per capita, agricultural land (constant 2018 US$)",NW.NCA.AGRI.PC,2127.20652759544,2243.16464321265,2439.94988214229,2625.29519186461,2754.17836726519,2812.18214826472,2830.68298279958,2690.8680946281,2459.56758577386,2199.91732397477
Botswana,BWA,"Natural capital per capita, agricultural land: cropland (constant 2018 US$)",NW.NCA.CROL.PC,146.183435978266,154.971357664292,165.938477395505,185.198539401324,192.514672825483,199.920754936512,203.646912478677,198.536307753265,188.542805033291,176.942568006178
Botswana,BWA,"Natural capital per capita, agricultural land: pastureland (constant 2018 US$)",NW.NCA.PASL.PC,1981.02309161718,2088.19328554836,2274.01140474678,2440.09665246329,2561.66369443971,2612.26139332821,2627.0360703209,2492.33178687483,2271.02478074057,2022.97475596859
Botswana,BWA,"Natural capital per capita, fisheries (constant 2018 US$)",NW.NCA.FISH.PC,0,0,0,0,0,0,0,0,0,0
Botswana,BWA,"Natural capital per capita, forests: ecosystem services (constant 2018 US$)",NW.NCA.FECO.PC,3140.46376241729,3090.95351242772,3093.24957264328,3164.35577700431,3318.1845750947,3393.79522616147,3336.00657348461,3345.25079493288,3332.01134601047,3355.84566450231
Botswana,BWA,"Natural capital per capita, forests: timber (constant 2018 US$)",NW.NCA.FTIM.PC,542.920965338488,573.08223298842,594.926535071408,618.24683440382,618.649415889564,631.153749965948,688.059389130716,735.408267065565,740.810241114163,683.138461224314
Botswana,BWA,"Natural capital per capita, fossil fuels (constant 2018 US$)",NW.NCA.FOSL.PC,339.938286234609,364.70915956596,382.203313144155,414.59933022637,348.756682832781,373.135038463754,361.743001179752,350.958719710925,345.414126458313,375.456178995821
Botswana,BWA,"Natural capital per capita, mangroves (constant 2018 US$)",NW.NCA.MANG.PC,0,0,0,0,0,0,0,0,0,0
Botswana,BWA,"Natural capital per capita, nonrenewable assets (constant 2018 US$)",NW.NCA.SSOI.PC,3418.35243265544,3630.58136606758,3366.965291151,2155.71308832875,1701.8857206443,1427.63511546218,1139.46260038284,873.876945279022,576.103390666039,510.707423360797
Brazil,BRA,Human capital (constant 2018 US$),NW.HCA.TO,14566692618370.8,14992888625819.4,15611491757503.5,15983977701278.8,16434395601977,16476994891632.1,15596915463827.6,15378067944943.5,15419509637064,15402644028760.7
Brazil,BRA,Human capital per capita (constant 2018 US$),NW.HCA.PC,75129.9962469322,76606.2549797279,79039.7113637394,80205.7031336245,81748.5601165328,81262.0407275101,76279.0655165094,74591.7726198237,74191.5286980587,73531.7375969338
Brazil,BRA,"Human capital per capita, employed female (constant 2018 US$)",NW.HCA.FEMP.PC,29358.1700049725,29867.9725968108,30880.7794432498,31257.6072501235,32273.5794350859,32149.6410000024,29867.4737617591,29722.138034697,29843.2959302974,29561.114340974
Brazil,BRA,"Human capital per capita, employed male (constant 2018 US$)",NW.HCA.MEMP.PC,37944.5934931458,38963.0579973994,40348.3762714384,40816.1023057353,41110.2678834509,41030.987693799,38937.3591399237,37512.6026593018,37030.6771435058,36718.1432295199
Brazil,BRA,"Human capital per capita, female (constant 2018 US$)",NW.HCA.FEMA.PC,32772.4908703347,33241.8896640969,34266.9777479679,34784.367048956,35952.3075585379,35699.9588955201,33111.9616428882,32974.4257087173,33108.8410735486,32795.782307633
Brazil,BRA,"Human capital per capita, male (constant 2018 US$)",NW.HCA.MALE.PC,42357.5053765975,43364.365315631,44772.7336157715,45421.3360846686,45796.2525579949,45562.08183199,43167.1038736212,41617.3469111065,41082.6876245101,40735.9552893009
Brazil,BRA,"Human capital per capita, self-employed female (constant 2018 US$)",NW.HCA.FSEM.PC,3414.32086536229,3373.91706728616,3386.1983047181,3526.75979883241,3678.72812345198,3550.31789551762,3244.48788112903,3252.28767402025,3265.54514325115,3234.66796665905
Brazil,BRA,"Human capital per capita, self-employed male (constant 2018 US$)",NW.HCA.MSEM.PC,4412.91188345169,4401.30731823167,4424.35734433308,4605.23377893327,4685.98467454413,4531.09413819105,4229.74473369757,4104.74425180464,4052.01048100426,4017.81205978089
Brazil,BRA,"Human capital, employed female (constant 2018 US$)",NW.HCA.FEMP.TO,5692153063534.46,5845569487002.23,6099402761290.27,6229244028307.11,6488148184774.73,6518781288069.62,6107055195627.98,6127606867531.25,6202446522860.43,6192146903740.55
Brazil,BRA,"Human capital, employed male (constant 2018 US$)",NW.HCA.MEMP.TO,7356944729865.56,7625601711386.85,7969390736909.82,8134130661769.35,8264639826521.44,8319596315533.72,7961590703528.51,7733712877780.59,7696227495258.95,7691324971286
Brazil,BRA,"Human capital, female (constant 2018 US$)",NW.HCA.FEMA.TO,6354143813311.08,6505891060429.34,6768226141478.26,6932082452257.94,7227704614964.39,7238657005002.12,6770461372181.49,6798108439902.97,6881137280285.76,6869710645193.09
Brazil,BRA,"Human capital, male (constant 2018 US$)",NW.HCA.MALE.TO,8212548805059.71,8486997565390.06,8843265616025.24,9051895249020.83,9206690987012.57,9238337886629.93,8826454091646.08,8579959505040.56,8538372356778.22,8532933383567.67
Brazil,BRA,"Human capital, self-employed female (constant 2018 US$)",NW.HCA.FSEM.TO,661990749776.633,660321573427.113,668823380187.985,702838423950.815,739556430189.664,719875716932.492,663406176553.514,670501572371.722,678690757425.331,677563741452.537
Brazil,BRA,"Human capital, self-employed male (constant 2018 US$)",NW.HCA.MSEM.TO,855604075194.151,861395854003.223,873874879115.425,917764587251.473,942051160491.14,918741571096.223,864863388117.576,846246627259.967,842144861519.268,841608412281.659
